,FrL,FrR,OcR,target
41650,0.441125,0.35000000000000003,0.0555,2
41651,0.36762500000000004,0.30062500000000003,-0.04425,2
41652,0.32425,0.2633125,-0.012937500000000001,2
41653,0.3428125,0.3251875,0.088625,2
41654,0.371625,0.3060625,0.23118750000000002,2
41655,0.293,0.2525625,0.2889375,2
41656,0.2614375,0.2285625,0.3096875,2
41657,0.209875,0.1916875,0.3040625,2
41658,0.22237500000000002,0.1619375,0.3131875,2
41659,0.185125,0.0891875,0.2785625,2
41660,0.182625,0.0655,0.2379375,2
41661,0.14975,0.1091875,0.2801875,2
41662,0.140875,0.16325,0.35881250000000003,2
41663,0.0890625,0.12637500000000002,0.3551875,2
41664,0.039375,0.0524375,0.26887500000000003,2
41665,-0.0110625,-0.0301875,0.2018125,2
41666,0.014687500000000001,0.001875,0.23850000000000002,2
41667,0.0079375,0.0278125,0.27675,2
41668,0.01825,0.069125,0.2894375,2
41669,0.024875,0.079625,0.27368750000000003,2
41670,0.0338125,0.0676875,0.2775,2
41671,0.0335625,0.020375,0.2734375,2
41672,0.030875,-0.01575,0.278,2
41673,-0.006500000000000001,-0.06975,0.2721875,2
41674,0.0166875,-0.0455625,0.2634375,2
41675,0.062,-0.01925,0.3108125,2
41676,0.060375,0.010125,0.3569375,2
41677,0.04,0.0191875,0.3216875,2
41678,0.0526875,0.001375,0.23525000000000001,2
41679,0.042375,-0.062,0.2535625,2
41680,0.0010625,-0.123,0.2730625,2
41681,0.00775,-0.1593125,0.26637500000000003,2
41682,0.0135625,-0.12925,0.2374375,2
41683,0.0485625,-0.0658125,0.20975,2
41684,0.0913125,-0.0145,0.24175,2
41685,0.105625,0.0189375,0.25906250000000003,2
41686,0.0896875,-0.0366875,0.249,2
41687,0.043062500000000004,-0.0685625,0.24325,2
41688,0.072125,0.0066875,0.23825000000000002,2
41689,0.0726875,0.0004375,0.2168125,2
41690,0.121125,0.0754375,0.2564375,2
41691,0.093875,0.04025,0.2469375,2
41692,0.0831875,0.02725,0.251,2
41693,0.0523125,0.028875,0.22237500000000002,2
41694,0.008,-0.0018125,0.20450000000000002,2
41695,0.0066875,0.0050625,0.2733125,2
41696,-0.043687500000000004,-0.023875,0.25475000000000003,2
41697,-0.0396875,-0.02225,0.21556250000000002,2
41698,-0.0449375,0.0184375,0.20175,2
41699,-0.002,0.0648125,0.2305625,2
41700,-0.020875,0.025687500000000002,0.20375000000000001,2
41701,-0.0738125,0.035687500000000004,0.2035625,2
41702,-0.1255,-0.0008125000000000001,0.2084375,2
41703,-0.09418750000000001,0.0315625,0.215,2
41704,-0.027,0.0485625,0.1965,2
41705,-0.0134375,0.085875,0.2055625,2
41706,-0.032625,0.09556250000000001,0.197875,2
41707,-0.0458125,0.035437500000000004,0.20800000000000002,2
41708,-0.01175,0.005625,0.2725,2
41709,0.02325,0.065375,0.3081875,2
41710,0.0151875,0.0536875,0.2839375,2
41711,0.0245625,0.0890625,0.2409375,2
41712,0.05675,0.1064375,0.18962500000000002,2
41713,0.0496875,0.059312500000000004,0.1834375,2
41714,0.1151875,0.131125,0.23175,2
41715,0.12,0.1426875,0.2300625,2
41716,0.05275,0.07162500000000001,0.2141875,2
41717,0.0861875,0.057125,0.22325,2
41718,0.0164375,0.0045000000000000005,0.213,2
41719,0.0206875,0.020625,0.233125,2
41720,0.1046875,0.0814375,0.26356250000000003,2
41721,0.0553125,0.0504375,0.2220625,2
41722,0.0266875,0.08,0.1574375,2
41723,0.008375,0.0445625,0.130875,2
41724,-0.0573125,-0.0173125,0.1083125,2
41725,-0.072875,-0.0365,0.0721875,2
41726,-0.0344375,-0.046125,0.106,2
41727,-0.05575,-0.0546875,0.1451875,2
41728,-0.019125,-0.0164375,0.1721875,2
41729,-0.03025,-0.0104375,0.14150000000000001,2
41730,-0.028125,-0.0015,0.14025,2
41731,-0.019375,0.0303125,0.155875,2
41732,0.012750000000000001,0.0660625,0.2050625,2
41733,0.0015,0.0848125,0.2119375,2
41734,-0.0671875,0.0685,0.16468750000000001,2
41735,-0.0303125,0.043687500000000004,0.14875,2
41736,-0.032875,-0.025937500000000002,0.0994375,2
41737,-0.12575,-0.079375,0.06318750000000001,2
41738,-0.058625000000000003,-0.018875,0.12275,2
41739,0.0075,0.09556250000000001,0.19175,2
41740,-0.0335,0.1413125,0.225,2
41741,0.0181875,0.1308125,0.2053125,2
41742,0.0022500000000000003,0.1153125,0.19187500000000002,2
41743,0.021125,0.121625,0.19475,2
41744,0.0468125,0.2054375,0.2186875,2
41745,0.023125,0.228625,0.2134375,2
41746,0.014750000000000001,0.2116875,0.1338125,2
41747,0.005,0.13393750000000001,0.0884375,2
41748,-0.0333125,0.1568125,0.1376875,2
41749,-0.0665625,0.2105625,0.1725625,2
41750,-0.015625,0.286625,0.23175,2
41751,-0.0150625,0.18837500000000001,0.19843750000000002,2
41752,-0.0126875,0.229375,0.1684375,2
41753,0.0085625,0.26587500000000003,0.1880625,2
41754,0.008125,0.2465,0.174875,2
41755,-0.058125,0.15006250000000002,0.1143125,2
41756,-0.0154375,0.196125,0.1065625,2
41757,-0.032,0.2174375,0.09275,2
41758,0.013375,0.278125,0.1743125,2
41759,0.02475,0.2293125,0.2621875,2
41760,-0.07225,0.2529375,0.2873125,2
41761,0.008375,0.23700000000000002,0.2820625,2
41762,0.08875,0.2461875,0.27618750000000003,2
41763,0.0038125,0.21331250000000002,0.2083125,2
41764,0.0489375,0.2850625,0.2415625,2
41765,0.059000000000000004,0.3756875,0.2665,2
41766,0.186625,0.37393750000000003,0.2643125,2
41767,0.17350000000000002,0.2846875,0.22693750000000001,2
41768,0.053125,0.25475000000000003,0.2104375,2
41769,0.089,0.18356250000000002,0.1588125,2
41770,-0.0614375,0.1628125,0.2005625,2
41771,0.07325,0.202375,0.19818750000000002,2
41772,0.1565625,0.1888125,0.25806250000000003,2
41773,0.12425,0.19975,0.264125,2
41774,0.0315625,0.12737500000000002,0.2059375,2
41775,0.175125,0.168625,0.12687500000000002,2
41776,0.12025,0.09443750000000001,0.0810625,2
41777,0.1561875,0.12762500000000002,0.18231250000000002,2
41778,0.1713125,0.2034375,0.2706875,2
41779,0.13775,0.132375,0.22668750000000001,2
41780,0.043937500000000004,0.0906875,0.19087500000000002,2
41781,0.123,0.1953125,0.232875,2
41782,0.206125,0.281375,0.2410625,2
41783,0.321125,0.3229375,0.2780625,2
41784,0.288875,0.3334375,0.2935625,2
41785,0.2005,0.195125,0.2350625,2
41786,0.18975,0.194625,0.1908125,2
41787,0.131625,0.165625,0.1614375,2
41788,0.1575625,0.1748125,0.165875,2
41789,0.050625,0.224375,0.251625,2
41790,0.1240625,0.258,0.284875,2
41791,0.1933125,0.35675,0.24431250000000002,2
41792,0.19112500000000002,0.327,0.2664375,2
41793,0.1078125,0.24975,0.1538125,2
41794,0.167875,0.2474375,0.247375,2
41795,0.1015625,0.2623125,0.28925,2
41796,0.115125,0.2485,0.2750625,2
41797,0.09581250000000001,0.30675,0.280625,2
41798,0.2001875,0.27525,0.196625,2
41799,0.080875,0.14856250000000001,0.1718125,2
41800,-0.098125,-0.1431875,0.0031875000000000002,2
41801,-0.0425,-0.0933125,0.0691875,2
41802,-0.04025,-0.10425,0.0053125,2
41803,-0.06825,-0.1249375,-0.06175,2
41804,-0.0825625,-0.1051875,-0.0751875,2
41805,-0.0674375,-0.0304375,-0.0339375,2
41806,-0.0169375,0.006875,-0.035812500000000004,2
41807,0.014750000000000001,-0.0066875,-0.0309375,2
41808,0.0455625,0.044125,-0.020375,2
41809,0.0901875,0.0729375,-0.033375,2
41810,0.1778125,0.1256875,-0.111625,2
41811,0.282125,0.2375625,-0.16718750000000002,2
41812,0.3205,0.3078125,-0.10968750000000001,2
41813,0.3100625,0.3163125,-0.060625,2
41814,0.251375,0.258375,-0.0899375,2
41815,0.2020625,0.2273125,-0.12975,2
41816,0.14250000000000002,0.1895625,-0.1460625,2
41817,0.0736875,0.1253125,-0.16493750000000001,2
41818,0.0301875,0.0398125,-0.1391875,2
41819,0.017,-0.0063750000000000005,-0.0689375,2
41820,-0.0243125,-0.0545625,-0.024625,2
41821,-0.0494375,-0.0724375,-0.0188125,2
41822,-0.0873125,-0.0826875,-0.0123125,2
41823,-0.115625,-0.11168750000000001,-0.0013125,2
41824,-0.0808125,-0.1325625,0.02775,2
41825,-0.0656875,-0.112,0.059125000000000004,2
41826,-0.0426875,-0.11131250000000001,0.0405,2
41827,-0.0321875,-0.11125,0.007125,2
41828,-0.051812500000000004,-0.15812500000000002,-0.056,2
41829,-0.037,-0.17475000000000002,-0.07275,2
41830,-0.0050625,-0.13318750000000001,-0.0486875,2
41831,0.0038125,-0.1209375,-0.0476875,2
41832,-0.035625000000000004,-0.1156875,-0.05525,2
41833,-0.02425,-0.146375,-0.0545,2
41834,0.0183125,-0.1631875,-0.0745625,2
41835,0.0385625,-0.13825,-0.0801875,2
41836,0.059312500000000004,-0.1124375,-0.085375,2
41837,0.08625000000000001,-0.078,-0.07325,2
41838,0.090125,-0.0741875,-0.0986875,2
41839,0.0981875,-0.054375,-0.079375,2
41840,0.0815,-0.0246875,-0.056625,2
41841,0.0611875,0.0016875,-0.051875000000000004,2
41842,0.0246875,0.041875,-0.051812500000000004,2
41843,-0.0263125,0.0055,-0.0641875,2
41844,-0.0281875,-0.0300625,-0.0915625,2
41845,0.0018125,-0.03475,-0.077,2
41846,0.0700625,-0.0113125,-0.0443125,2
41847,0.1283125,0.0406875,-0.003125,2
41848,0.1629375,0.07037500000000001,0.0188125,2
41849,0.184375,0.0681875,0.048875,2
41850,0.1855625,0.09,0.0584375,2
41851,0.163375,0.066625,0.0385625,2
41852,0.109125,0.035875000000000004,0.00075,2
41853,0.0963125,0.0420625,0.0010625,2
41854,0.1333125,0.0971875,0.006125,2
41855,0.13525,0.1249375,-0.001875,2
41856,0.1195625,0.0990625,-0.15156250000000002,2
41857,0.1065625,0.014687500000000001,-0.2699375,2
41858,0.089,-0.051937500000000004,-0.33968750000000003,2
41859,0.09381250000000001,0.0084375,-0.2828125,2
41860,0.09431250000000001,0.065,-0.2413125,2
41861,0.08750000000000001,0.068625,-0.22793750000000002,2
41862,0.076125,0.08787500000000001,-0.24325,2
41863,0.051000000000000004,0.0774375,-0.274,2
41864,0.0229375,0.0429375,-0.22993750000000002,2
41865,0.003125,-0.015375,-0.1865,2
41866,-0.0321875,-0.0603125,-0.133125,2
41867,-0.0691875,-0.11168750000000001,-0.08625000000000001,2
41868,-0.1086875,-0.11975000000000001,-0.020375,2
41869,-0.07825,-0.1029375,0.0390625,2
41870,-0.0463125,-0.0858125,0.09725,2
41871,-0.022375,-0.12525,0.1208125,2
41872,-0.054,-0.18825,0.1043125,2
41873,-0.081625,-0.19,0.0846875,2
41874,-0.0739375,-0.1479375,0.0904375,2
41875,-0.054,-0.129375,0.0770625,2
41876,-0.064875,-0.1343125,0.037875,2
41877,-0.0525625,-0.1879375,-0.02425,2
41878,-0.0543125,-0.21525,-0.051687500000000004,2
41879,-0.02475,-0.231125,-0.048875,2
41880,0.013875,-0.213875,-0.0315,2
41881,0.04225,-0.2001875,-0.0385,2
41882,0.07831250000000001,-0.1770625,-0.0380625,2
41883,0.1053125,-0.164375,-0.06075,2
41884,0.1058125,-0.16743750000000002,-0.07087500000000001,2
41885,0.1214375,-0.112125,-0.0601875,2
41886,0.146375,-0.061125,-0.0333125,2
41887,0.169625,-0.037,-0.0243125,2
41888,0.19925,0.006,-0.0073750000000000005,2
41889,0.1836875,-0.0311875,-0.0095625,2
41890,0.182125,-0.041,0.018125,2
41891,0.204375,-0.043375000000000004,0.036375,2
41892,0.2058125,-0.0268125,0.081875,2
41893,0.2069375,-0.0153125,0.0883125,2
41894,0.19568750000000001,-0.021687500000000002,0.0683125,2
41895,0.182875,0.0014375,0.0224375,2
41896,0.249125,0.0770625,-0.0045625,2
41897,0.32375,0.1214375,-0.068125,2
41898,0.37925000000000003,0.1375625,-0.280375,2
41899,0.3979375,0.14525,-0.5065000000000001,2
41900,0.34425,0.088,-0.4874375,2
41901,0.2549375,0.031875,-0.4244375,2
41902,0.166625,0.0116875,-0.373625,2
41903,0.112875,-0.0119375,-0.32456250000000003,2
41904,0.035375000000000004,0.0056875,-0.2416875,2
41905,-0.0015625,-0.0085625,-0.178625,2
41906,-0.01675,0.0200625,-0.1350625,2
41907,-0.018000000000000002,0.0726875,-0.083625,2
41908,-0.0196875,0.0521875,-0.044,2
41909,-0.022875,0.07881250000000001,0.0190625,2
41910,-0.0365,0.0493125,0.0473125,2
41911,-0.044625,0.0098125,0.095375,2
41912,-0.076875,-0.0143125,0.1248125,2
41913,-0.0936875,-0.0419375,0.134875,2
41914,-0.0886875,-0.022125,0.1530625,2
41915,-0.0724375,-0.012625,0.1729375,2
41916,-0.1330625,-0.064875,0.1243125,2
41917,-0.2016875,-0.1471875,0.0500625,2
41918,-0.236875,-0.1930625,0.017125,2
41919,-0.2573125,-0.2204375,0.0310625,2
41920,-0.22943750000000002,-0.2398125,0.024625,2
41921,-0.21962500000000001,-0.2420625,-0.0125,2
41922,-0.2233125,-0.24675,-0.024375,2
41923,-0.2081875,-0.2288125,0.0025625,2
41924,-0.186875,-0.23193750000000002,-0.018875,2
41925,-0.1383125,-0.2078125,-0.049375,2
41926,-0.11800000000000001,-0.2053125,-0.0835,2
41927,-0.064625,-0.18987500000000002,-0.051312500000000004,2
41928,-0.0273125,-0.16625,-0.0106875,2
41929,-0.0156875,-0.184625,-0.0161875,2
41930,-0.0023125,-0.199375,-0.031875,2
41931,0.023,-0.2145,-0.0623125,2
41932,0.01925,-0.1753125,-0.0453125,2
41933,0.048375,-0.11850000000000001,-0.0238125,2
41934,0.0576875,-0.09381250000000001,0.002375,2
41935,0.088125,-0.0829375,0.0224375,2
41936,0.12662500000000002,-0.0500625,0.0689375,2
41937,0.15325,-0.0570625,0.0735625,2
41938,0.208875,-0.025937500000000002,0.09375,2
41939,0.2414375,0.0234375,0.1010625,2
41940,0.2515625,0.052375,0.036125,2
41941,0.248625,0.0545625,-0.084,2
41942,0.2411875,0.058750000000000004,-0.25525000000000003,2
41943,0.251625,0.0476875,-0.3285,2
41944,0.2829375,0.0803125,-0.3135,2
41945,0.2555625,0.0326875,-0.361,2
41946,0.22875,0.035750000000000004,-0.40068750000000003,2
41947,0.174125,0.0290625,-0.3306875,2
41948,0.1151875,0.005625,-0.3001875,2
41949,0.040375,0.029875000000000002,-0.283125,2
41950,0.005125,0.033375,-0.2695,2
41951,-0.0426875,0.059375000000000004,-0.222,2
41952,-0.09543750000000001,0.0991875,-0.1630625,2
41953,-0.098125,0.0709375,-0.12662500000000002,2
41954,-0.10275000000000001,0.0570625,-0.0535,2
41955,-0.125,0.021375,0.0364375,2
41956,-0.104625,0.0185625,0.113625,2
41957,-0.11118750000000001,-0.007875,0.141375,2
41958,-0.1614375,-0.0568125,0.17500000000000002,2
41959,-0.196,-0.053,0.205375,2
41960,-0.1741875,-0.034125,0.21481250000000002,2
41961,-0.148875,-0.059000000000000004,0.1983125,2
41962,-0.0885625,-0.0415,0.1789375,2
41963,-0.06075,-0.0555625,0.15787500000000002,2
41964,-0.05,-0.0776875,0.121,2
41965,-0.055125,-0.09493750000000001,0.085,2
41966,-0.063,-0.1123125,0.0675625,2
41967,-0.0383125,-0.09375,0.0986875,2
41968,-0.0446875,-0.1290625,0.092625,2
41969,-0.0605,-0.172375,0.07175000000000001,2
41970,-0.040875,-0.171,0.043375000000000004,2
41971,-0.0281875,-0.1520625,0.0288125,2
41972,0.0105,-0.1360625,0.0214375,2
41973,0.0291875,-0.1804375,0.002625,2
41974,0.047125,-0.206875,0.008125,2
41975,0.0873125,-0.19793750000000002,0.017687500000000002,2
41976,0.10725,-0.15637500000000001,0.043875000000000004,2
41977,0.135375,-0.11118750000000001,0.1041875,2
41978,0.148375,-0.0571875,0.1483125,2
41979,0.1945625,-0.061625,0.13418750000000002,2
41980,0.19993750000000002,-0.0623125,0.1251875,2
41981,0.1789375,-0.07875,0.152875,2
41982,0.22525,-0.032875,0.249375,2
41983,0.2813125,0.0048125,0.319875,2
41984,0.3599375,0.0930625,0.35025,2
41985,0.41100000000000003,0.107125,0.3349375,2
41986,0.476375,0.1628125,0.2905,2
41987,0.5216875,0.1768125,-0.3229375,2
41988,0.515,0.09468750000000001,-0.824875,2
41989,0.413375,-0.029437500000000002,-0.536375,2
41990,0.239625,-0.162,-0.279125,2
41991,0.11275,-0.20225,-0.275625,2
41992,0.0235,-0.234375,-0.294125,2
41993,-0.0011875,-0.162375,-0.203625,2
41994,0.006125,-0.0563125,-0.1124375,2
41995,-0.0363125,-0.011,-0.1154375,2
41996,-0.09543750000000001,-0.0103125,-0.1211875,2
41997,-0.116375,0.02025,-0.122125,2
41998,-0.14075000000000001,0.0275,-0.0816875,2
41999,-0.131625,0.0558125,-0.0015625,2
42000,-0.2054375,0.0156875,0.0484375,2
42001,-0.2703125,-0.0754375,0.0461875,2
42002,-0.252875,-0.0984375,0.0895625,2
42003,-0.2599375,-0.1430625,0.1149375,2
42004,-0.24381250000000002,-0.1575,0.144375,2
42005,-0.22,-0.1316875,0.1300625,2
42006,-0.187,-0.1335,0.095125,2
42007,-0.193125,-0.15837500000000002,0.0529375,2
42008,-0.2098125,-0.18725,0.0035,2
42009,-0.2023125,-0.214375,-0.01525,2
42010,-0.13425,-0.1871875,0.0311875,2
42011,-0.07993750000000001,-0.176,0.069125,2
42012,-0.038,-0.18912500000000002,0.08787500000000001,2
42013,-0.0453125,-0.1904375,0.07075000000000001,2
42014,-0.0450625,-0.19112500000000002,0.036375,2
42015,-0.0398125,-0.1975,0.0268125,2
42016,-0.0493125,-0.214,0.040625,2
42017,-0.042625,-0.2750625,0.0416875,2
42018,-0.00725,-0.243125,0.0910625,2
42019,0.0196875,-0.216125,0.11675,2
42020,-0.015,-0.233875,0.1394375,2
42021,-0.0045000000000000005,-0.2000625,0.1588125,2
42022,-0.0093125,-0.211625,0.14275000000000002,2
42023,-0.0076875,-0.2180625,0.15525,2
42024,-0.045,-0.228875,0.172375,2
42025,-0.0825,-0.2424375,0.1858125,2
42026,-0.0770625,-0.217625,0.230625,2
42027,-0.0150625,-0.186,0.2925625,2
42028,0.08700000000000001,-0.1313125,0.4704375,2
42029,0.2765,0.0214375,0.5214375,2
42030,0.7960625,0.547625,0.455625,2
42031,1.2736875,0.9108125,0.2074375,2
42032,1.1143125,0.6218750000000001,-0.1463125,2
42033,0.699875,0.084125,-0.2710625,2
42034,0.4236875,-0.0888125,-0.23,2
42035,0.2804375,-0.025750000000000002,-0.242625,2
42036,0.1568125,0.040875,-0.2578125,2
42037,0.059312500000000004,0.0886875,-0.2381875,2
42038,-0.0553125,0.1068125,-0.221,2
42039,-0.13525,0.1293125,-0.154,2
42040,-0.1913125,0.147125,-0.072625,2
42041,-0.23425,0.133,-0.005875,2
42042,-0.215,0.1363125,0.0568125,2
42043,-0.2029375,0.1134375,0.10275000000000001,2
42044,-0.1975,0.051812500000000004,0.1033125,2
42045,-0.213625,-0.0164375,0.083375,2
42046,-0.262875,-0.0869375,0.05525,2
42047,-0.28225,-0.147,0.0385625,2
42048,-0.291625,-0.167625,0.0409375,2
42049,-0.278,-0.175625,0.067375,2
42050,-0.235625,-0.1814375,0.0658125,2
42051,-0.21431250000000002,-0.2086875,0.049875,2
42052,-0.2235625,-0.291375,0.0053750000000000004,2
42053,-0.2335,-0.351625,-0.033,2
42054,-0.26575,-0.427375,-0.038875,2
42055,-0.2853125,-0.45337500000000003,-0.03275,2
42056,-0.29325,-0.488375,-0.0479375,2
42057,-0.2564375,-0.5020625,-0.011625,2
42058,-0.177,-0.4831875,0.0268125,2
42059,-0.1553125,-0.5056875,0.021500000000000002,2
42060,-0.1501875,-0.536,-0.0076875,2
42061,-0.187125,-0.5755625,-0.039375,2
42062,-0.238625,-0.594375,-0.0243125,2
42063,-0.2876875,-0.6029375,-0.0333125,2
42064,-0.318625,-0.6218750000000001,-0.029625000000000002,2
42065,-0.31275000000000003,-0.6220625,-0.03975,2
42066,-0.2915625,-0.58,-0.017750000000000002,2
42067,-0.27418750000000003,-0.5585625,-0.0224375,2
42068,-0.23875000000000002,-0.5804375,-0.0098125,2
42069,-0.191,-0.5726875,-0.0101875,2
42070,-0.19075,-0.5986875,-0.039875,2
42071,-0.218,-0.587375,-0.0418125,2
42072,-0.2680625,-0.598,-0.0718125,2
42073,-0.21556250000000002,-0.5411875,0.0361875,2
42074,0.0860625,-0.202125,0.3736875,2
42075,0.592,0.256125,0.5055625,2
42076,0.934,0.5444375,0.263625,2
42077,1.1904375,0.6905625,0.18206250000000002,2
42078,1.223625,0.5245625,0.08612500000000001,2
42079,0.976,0.11887500000000001,-0.0536875,2
42080,0.7773125,-0.0876875,-0.0976875,2
42081,0.5850625,-0.2021875,-0.18987500000000002,2
42082,0.44525000000000003,-0.1491875,-0.2541875,2
42083,0.3460625,-0.115875,-0.2425,2
42084,0.22212500000000002,-0.13493750000000002,-0.1786875,2
42085,0.166125,-0.1211875,-0.0685625,2
42086,0.058875000000000004,-0.1573125,-0.01825,2
42087,0.0,-0.1014375,0.026375,2
42088,-0.061875,-0.01175,0.035750000000000004,2
42089,-0.04175,0.0875625,0.078625,2
42090,-0.053125,0.1376875,0.09475,2
42091,-0.05825,0.1275625,0.1026875,2
42092,-0.0854375,0.0966875,0.085875,2
42093,-0.1299375,0.0549375,0.059250000000000004,2
42094,-0.141375,0.003875,0.0689375,2
42095,-0.15056250000000002,-0.0153125,0.0680625,2
42096,-0.140125,-0.0205625,0.0555,2
42097,-0.14906250000000001,-0.07575,0.035187500000000003,2
42098,-0.0921875,-0.0525625,0.0410625,2
42099,-0.0706875,-0.060125,0.0264375,2
42100,-0.1043125,-0.1135625,0.009875,2
42101,-0.154375,-0.16825,-0.002875,2
42102,-0.1854375,-0.18962500000000002,-0.006625,2
42103,-0.2360625,-0.217375,-0.01725,2
42104,-0.2383125,-0.1753125,-0.0139375,2
42105,-0.2490625,-0.210125,-0.0195625,2
42106,-0.22262500000000002,-0.2108125,-0.029937500000000002,2
42107,-0.23575000000000002,-0.2743125,-0.047125,2
42108,-0.21887500000000001,-0.29625,-0.0454375,2
42109,-0.273125,-0.3541875,-0.055125,2
42110,-0.27925,-0.3645625,-0.0585,2
42111,-0.31143750000000003,-0.3556875,-0.043812500000000004,2
42112,-0.26737500000000003,-0.319125,-0.022125,2
42113,-0.2039375,-0.3474375,-0.029312500000000002,2
42114,-0.1509375,-0.3429375,-0.0320625,2
42115,-0.143625,-0.36743750000000003,-0.0425625,2
42116,-0.182875,-0.433,-0.06343750000000001,2
42117,-0.226375,-0.468875,-0.0545,2
42118,-0.2119375,-0.4573125,0.035625000000000004,2
42119,-0.004875,-0.272875,0.2986875,2
42120,0.317375,0.0313125,0.5981875,2
42121,0.6311875,0.30543750000000003,0.733,2
42122,0.8665,0.5170625,0.656625,2
42123,1.01675,0.54725,0.3756875,2
42124,1.0825,0.505625,0.1234375,2
42125,1.0585,0.3333125,-0.01225,2
42126,0.8908125,0.0499375,-0.094125,2
42127,0.7129375,-0.07831250000000001,-0.16175,2
42128,0.54475,-0.1361875,-0.224875,2
42129,0.4318125,-0.11043750000000001,-0.2364375,2
42130,0.3494375,-0.0174375,-0.2066875,2
42131,0.26725,-0.006500000000000001,-0.1623125,2
42132,0.1550625,-0.034375,-0.0925625,2
42133,0.0740625,-0.012625,-0.0055625,2
42134,0.061625,-0.0190625,0.0580625,2
42135,0.0563125,-0.00725,0.0976875,2
42136,0.0650625,0.003625,0.0983125,2
42137,0.0521875,-0.0495625,0.08525,2
42138,0.0545625,-0.038375,0.0910625,2
42139,0.043062500000000004,-0.0614375,0.1021875,2
42140,0.040875,-0.1011875,0.109125,2
42141,0.0493125,-0.1079375,0.0989375,2
42142,0.0320625,-0.13593750000000002,0.07956250000000001,2
42143,-0.00675,-0.1506875,0.0521875,2
42144,-0.0275,-0.1613125,0.0471875,2
42145,-0.034625,-0.2268125,0.014750000000000001,2
42146,-0.001875,-0.20475000000000002,-0.0009375,2
42147,-0.0063125,-0.249625,-0.003,2
42148,-0.019375,-0.287875,0.0005625000000000001,2
42149,-0.029500000000000002,-0.3070625,0.0053750000000000004,2
42150,-0.0500625,-0.327375,0.0198125,2
42151,-0.073,-0.3521875,0.0214375,2
42152,-0.122375,-0.37193750000000003,-0.001875,2
42153,-0.1538125,-0.41731250000000003,-0.0025,2
42154,-0.166125,-0.4079375,-0.0086875,2
42155,-0.20775000000000002,-0.45337500000000003,-0.0039375,2
42156,-0.2505625,-0.51025,-0.0124375,2
42157,-0.301875,-0.5115625,-0.014812500000000001,2
42158,-0.31093750000000003,-0.5196875,-0.0131875,2
42159,-0.3225,-0.552875,-0.025750000000000002,2
42160,-0.3194375,-0.547875,-0.0531875,2
42161,-0.2885625,-0.5574375,-0.052125,2
42162,-0.26637500000000003,-0.5470625,-0.0483125,2
42163,-0.2439375,-0.508,-0.015375,2
42164,-0.2051875,-0.48962500000000003,0.0006875,2
42165,-0.15325,-0.45687500000000003,0.023,2
42166,-0.154625,-0.4539375,0.0855625,2
42167,-0.0828125,-0.3783125,0.1736875,2
42168,0.11031250000000001,-0.13293750000000001,0.343,2
42169,0.33125,0.0583125,0.4781875,2
42170,0.530625,0.199625,0.443125,2
42171,0.746,0.29431250000000003,0.2775,2
42172,0.972,0.3449375,0.097,2
42173,1.135375,0.41575,-0.0325625,2
42174,1.167125,0.4194375,0.0286875,2
42175,0.9706875,0.20525000000000002,-0.000875,2
42176,0.6910625,-0.0335625,-0.2093125,2
42177,0.4590625,-0.115,-0.2688125,2
42178,0.3514375,-0.155125,-0.1675625,2
42179,0.2549375,-0.1570625,-0.13925,2
42180,0.1303125,-0.2768125,-0.06306250000000001,2
42181,0.021937500000000002,-0.3304375,0.0245,2
42182,-0.047,-0.352375,0.06256250000000001,2
42183,-0.044125,-0.2533125,0.09275,2
42184,-0.025500000000000002,-0.1365,0.101,2
42185,-0.045875,-0.042375,0.1169375,2
42186,-0.0394375,0.0415625,0.1175625,2
42187,-0.029687500000000002,0.08875,0.1240625,2
42188,-0.051250000000000004,0.10943750000000001,0.133,2
42189,-0.0583125,0.12762500000000002,0.1425625,2
42190,-0.0538125,0.112875,0.129125,2
42191,-0.0605,0.104375,0.10287500000000001,2
42192,-0.0611875,0.1023125,0.089125,2
42193,-0.065875,0.03625,0.0563125,2
42194,-0.0575,-0.009875,0.03475,2
42195,-0.061875,-0.03725,0.02775,2
42196,-0.0873125,-0.07037500000000001,0.0315625,2
42197,-0.067375,-0.052625,0.03025,2
42198,-0.0780625,-0.0915625,0.023125,2
42199,-0.0748125,-0.11031250000000001,0.0061875,2
42200,-0.0773125,-0.1395625,-0.0184375,2
42201,-0.0850625,-0.204125,-0.0525625,2
42202,-0.108875,-0.234625,-0.045875,2
42203,-0.1250625,-0.2706875,-0.0284375,2
42204,-0.18962500000000002,-0.3241875,-0.029625000000000002,2
42205,-0.253875,-0.330125,-0.0100625,2
42206,-0.2858125,-0.34925,-0.013625,2
42207,-0.3105625,-0.3673125,-0.025375,2
42208,-0.2795625,-0.3539375,-0.0080625,2
42209,-0.28700000000000003,-0.3826875,-0.020625,2
42210,-0.29031250000000003,-0.40268750000000003,-0.0135625,2
42211,-0.3051875,-0.426,-0.0016875,2
42212,-0.3155,-0.496875,0.0058125,2
42213,-0.2919375,-0.4779375,0.0455625,2
42214,-0.25975,-0.4348125,0.1123125,2
42215,-0.1889375,-0.3855,0.1660625,2
42216,-0.0850625,-0.2593125,0.2343125,2
42217,0.11937500000000001,-0.0488125,0.3721875,2
42218,0.39875,0.2320625,0.458,2
42219,0.647,0.4406875,0.4075625,2
42220,0.8003750000000001,0.5064375,0.2675,2
